event,date,location,r_fighter,b_fighter,status,r_kd,b_kd,r_str,b_str,r_td,b_td,r_sub,b_sub,weight_class,method,method_detailed,round,time
UFC Fight Night: Silva vs Bisping,2/27/2016,"London, England, United Kingdom",Michael Bisping,Anderson Silva,win,1,1,108,75,0,0,0,0,Middleweight,U-DEC,,5,5:00
UFC Fight Night: Silva vs Bisping,2/27/2016,"London, England, United Kingdom",Gegard Mousasi,Thales Leites,win,0,0,81,17,0,0,0,0,Middleweight,U-DEC,,3,5:00
UFC Fight Night: Silva vs Bisping,2/27/2016,"London, England, United Kingdom",Tom Breese,Keita Nakamura,win,0,0,32,6,0,3,1,1,Welterweight,U-DEC,,3,5:00
UFC Fight Night: Silva vs Bisping,2/27/2016,"London, England, United Kingdom",Brad Pickett,Francisco Rivera,win,0,0,39,69,3,2,0,0,Bantamweight,S-DEC,,3,5:00
UFC Fight Night: Silva vs Bisping,2/27/2016,"London, England, United Kingdom",Makwan Amirkhani,Mike Wilkinson,win,0,0,32,13,4,0,0,2,Featherweight,U-DEC,,3,5:00
UFC Fight Night: Silva vs Bisping,2/27/2016,"London, England, United Kingdom",Davey Grant,Marlon Vera,win,0,0,72,23,1,1,0,0,Bantamweight,U-DEC,,3,5:00
UFC Fight Night: Silva vs Bisping,2/27/2016,"London, England, United Kingdom",Scott Askham,Chris Dempsey,win,1,0,7,6,1,1,0,0,Middleweight,KO/TKO,Punch,1,4:45
UFC Fight Night: Silva vs Bisping,2/27/2016,"London, England, United Kingdom",Arnold Allen,Yaotzin Meza,win,1,0,31,25,4,0,0,0,Featherweight,U-DEC,,3,5:00
UFC Fight Night: Silva vs Bisping,2/27/2016,"London, England, United Kingdom",Krzysztof Jotko,Brad Scott,win,0,0,59,45,2,0,0,0,Middleweight,U-DEC,,3,5:00
UFC Fight Night: Silva vs Bisping,2/27/2016,"London, England, United Kingdom",Rustam Khabilov,Norman Parke,win,0,0,33,17,6,1,0,0,Lightweight,U-DEC,,3,5:00
UFC Fight Night: Silva vs Bisping,2/27/2016,"London, England, United Kingdom",Daniel Omielanczuk,Jarjis Danho,win,0,0,77,38,0,0,0,0,Heavyweight,M-DEC,,3,1:31
UFC Fight Night: Silva vs Bisping,2/27/2016,"London, England, United Kingdom",Teemu Packalen,Thibault Gouti,win,1,0,6,0,0,0,1,0,Lightweight,SUB,Rear Naked Choke,1,0:24
UFC Fight Night: Silva vs Bisping,2/27/2016,"London, England, United Kingdom",David Teymur,Martin Svensson,win,1,0,38,13,1,0,0,0,Lightweight,KO/TKO,Punch,2,1:26
UFC Fight Night: Cowboy vs Cowboy,2/21/2016,"Pittsburgh, Pennsylvania, USA",Donald Cerrone,Alex Oliveira,win,0,0,4,14,1,0,1,0,Welterweight,SUB,Triangle Choke,1,2:33
UFC Fight Night: Cowboy vs Cowboy,2/21/2016,"Pittsburgh, Pennsylvania, USA",Derek Brunson,Roan Carneiro,win,0,0,23,0,0,0,0,0,Middleweight,KO/TKO,Punches,1,2:38
UFC Fight Night: Cowboy vs Cowboy,2/21/2016,"Pittsburgh, Pennsylvania, USA",Cody Garbrandt,Augusto Mendes,win,1,0,11,11,0,0,0,0,Catch Weight,KO/TKO,Punches,1,4:18
UFC Fight Night: Cowboy vs Cowboy,2/21/2016,"Pittsburgh, Pennsylvania, USA",Dennis Bermudez,Tatsuya Kawajiri,win,0,0,61,12,4,1,1,0,Featherweight,U-DEC,,3,5:00
UFC Fight Night: Cowboy vs Cowboy,2/21/2016,"Pittsburgh, Pennsylvania, USA",Chris Camozzi,Joe Riggs,win,1,0,11,0,0,0,0,0,Middleweight,KO/TKO,Knees,1,0:26
UFC Fight Night: Cowboy vs Cowboy,2/21/2016,"Pittsburgh, Pennsylvania, USA",James Krause,Shane Campbell,win,0,0,47,82,2,2,2,0,Lightweight,U-DEC,,3,5:00
UFC Fight Night: Cowboy vs Cowboy,2/21/2016,"Pittsburgh, Pennsylvania, USA",Sean Strickland,Alex Garcia,win,1,0,84,23,1,3,0,0,Welterweight,KO/TKO,Punches,3,4:25
UFC Fight Night: Cowboy vs Cowboy,2/21/2016,"Pittsburgh, Pennsylvania, USA",Oluwale Bamgbose,Daniel Sarafian,win,1,0,8,0,0,0,0,0,Middleweight,KO/TKO,Kick,1,1:00
UFC Fight Night: Cowboy vs Cowboy,2/21/2016,"Pittsburgh, Pennsylvania, USA",Anthony Smith,Leonardo Guimaraes,win,0,0,57,64,2,0,0,0,Middleweight,U-DEC,,3,5:00
UFC Fight Night: Cowboy vs Cowboy,2/21/2016,"Pittsburgh, Pennsylvania, USA",Nathan Coy,Jonavin Webb,win,0,0,37,21,3,3,0,0,Welterweight,U-DEC,,3,5:00
UFC Fight Night: Cowboy vs Cowboy,2/21/2016,"Pittsburgh, Pennsylvania, USA",Ashlee Evans-Smith,Marion Reneau,win,0,0,55,53,1,1,0,1,Women's Bantamweight,S-DEC,,3,5:00
UFC Fight Night: Cowboy vs Cowboy,2/21/2016,"Pittsburgh, Pennsylvania, USA",Lauren Murphy,Kelly Faszholz,win,0,0,95,76,1,0,0,0,Women's Bantamweight,KO/TKO,Punches,3,4:55
UFC Fight Night: Cowboy vs Cowboy,2/21/2016,"Pittsburgh, Pennsylvania, USA",Shamil Abdurakhimov,Anthony Hamilton,win,0,0,62,40,0,0,0,0,Heavyweight,U-DEC,,3,5:00
UFC Fight Night: Hendricks vs Thompson,2/6/2016,"Las Vegas, Nevada, USA",Stephen Thompson,Johny Hendricks,win,1,0,24,7,0,0,0,0,Welterweight,KO/TKO,Punch,1,3:31
UFC Fight Night: Hendricks vs Thompson,2/6/2016,"Las Vegas, Nevada, USA",Roy Nelson,Jared Rosholt,win,0,0,42,36,0,0,0,0,Heavyweight,U-DEC,,3,5:00
UFC Fight Night: Hendricks vs Thompson,2/6/2016,"Las Vegas, Nevada, USA",Ovince Saint Preux,Rafael Cavalcante,win,0,0,51,10,1,0,0,0,Light Heavyweight,U-DEC,,3,5:00
UFC Fight Night: Hendricks vs Thompson,2/6/2016,"Las Vegas, Nevada, USA",Joseph Benavidez,Zach Makovsky,win,0,0,66,40,0,4,0,0,Flyweight,U-DEC,,3,5:00
UFC Fight Night: Hendricks vs Thompson,2/6/2016,"Las Vegas, Nevada, USA",Misha Cirkunov,Alex Nicholson,win,0,0,32,16,3,0,1,0,Light Heavyweight,SUB,Neck Crank,2,1:28
UFC Fight Night: Hendricks vs Thompson,2/6/2016,"Las Vegas, Nevada, USA",Mike Pyle,Sean Spencer,win,0,1,75,50,1,0,0,0,Welterweight,KO/TKO,Elbow,3,4:25
UFC Fight Night: Hendricks vs Thompson,2/6/2016,"Las Vegas, Nevada, USA",Joshua Burkman,KJ Noons,win,0,0,57,33,3,0,0,0,Lightweight,U-DEC,,3,5:00
UFC Fight Night: Hendricks vs Thompson,2/6/2016,"Las Vegas, Nevada, USA",Derrick Lewis,Damian Grabowski,win,0,0,14,1,1,0,0,0,Heavyweight,KO/TKO,Punch,1,2:17
UFC Fight Night: Hendricks vs Thompson,2/6/2016,"Las Vegas, Nevada, USA",Justin Scoggins,Ray Borg,win,0,0,57,20,4,1,0,0,Flyweight,U-DEC,,3,5:00
UFC Fight Night: Hendricks vs Thompson,2/6/2016,"Las Vegas, Nevada, USA",Diego Rivas,Noad Lahat,win,1,0,5,7,1,1,0,3,Featherweight,KO/TKO,Flying Knee,2,0:23
UFC Fight Night: Hendricks vs Thompson,2/6/2016,"Las Vegas, Nevada, USA",Mickey Gall,Mike Jackson,win,1,0,2,3,0,0,1,0,Welterweight,SUB,Rear Naked Choke,1,0:45
UFC Fight Night: Hendricks vs Thompson,2/6/2016,"Las Vegas, Nevada, USA",Alex White,Artem Lobov,win,0,0,78,23,3,0,0,0,Featherweight,U-DEC,,3,5:00
UFC on FOX: Johnson vs. Bader,1/30/2016,"Newark, New Jersey, USA",Anthony Johnson,Ryan Bader,win,0,0,11,0,0,0,0,0,Light Heavyweight,KO/TKO,Punches,1,1:26
UFC on FOX: Johnson vs. Bader,1/30/2016,"Newark, New Jersey, USA",Ben Rothwell,Josh Barnett,win,0,0,35,35,0,0,1,0,Heavyweight,SUB,Guillotine Choke,2,3:48
UFC on FOX: Johnson vs. Bader,1/30/2016,"Newark, New Jersey, USA",Jimmie Rivera,Iuri Alcantara,win,0,0,45,41,3,0,0,0,Bantamweight,U-DEC,,3,5:00
UFC on FOX: Johnson vs. Bader,1/30/2016,"Newark, New Jersey, USA",Bryan Barberena,Sage Northcutt,win,0,0,26,18,1,1,1,0,Welterweight,SUB,Arm Triangle,2,3:06
UFC on FOX: Johnson vs. Bader,1/30/2016,"Newark, New Jersey, USA",Tarec Saffiedine,Jake Ellenberger,win,0,0,54,30,0,0,0,0,Welterweight,U-DEC,,3,5:00
UFC on FOX: Johnson vs. Bader,1/30/2016,"Newark, New Jersey, USA",Diego Ferreira,Olivier Aubin-Mercier,win,0,0,65,49,0,1,0,0,Lightweight,U-DEC,,3,5:00
UFC on FOX: Johnson vs. Bader,1/30/2016,"Newark, New Jersey, USA",Rafael Natal,Kevin Casey,win,1,0,54,16,4,0,0,0,Middleweight,KO/TKO,Punches,3,3:37
UFC on FOX: Johnson vs. Bader,1/30/2016,"Newark, New Jersey, USA",Wilson Reis,Dustin Ortiz,win,0,0,48,45,9,1,0,0,Flyweight,U-DEC,,3,5:00
UFC on FOX: Johnson vs. Bader,1/30/2016,"Newark, New Jersey, USA",Alexander Yakovlev,George Sullivan,win,1,0,15,14,2,0,0,0,Welterweight,KO/TKO,Punches,1,3:59
UFC on FOX: Johnson vs. Bader,1/30/2016,"Newark, New Jersey, USA",Alex Caceres,Masio Fullen,win,0,0,74,36,1,0,0,0,Featherweight,U-DEC,,3,5:00
UFC on FOX: Johnson vs. Bader,1/30/2016,"Newark, New Jersey, USA",Randy Brown,Matt Dwyer,win,0,0,48,46,1,1,1,0,Welterweight,U-DEC,,3,5:00
UFC on FOX: Johnson vs. Bader,1/30/2016,"Newark, New Jersey, USA",Anthony Rocco Martin,Felipe Olivieri,win,0,0,60,87,2,0,1,0,Lightweight,SUB,Rear Naked Choke,3,3:02
UFC on FOX: Johnson vs. Bader,1/30/2016,"Newark, New Jersey, USA",Damon Jackson,Levan Makashvili,draw,0,0,44,65,0,2,0,0,Featherweight,M-DEC,,3,5:00
UFC Fight Night: Dillashaw vs Cruz,1/17/2016,"Boston, Massachusetts, USA",Dominick Cruz,TJ Dillashaw,win,0,0,112,109,4,1,0,0,Bantamweight,S-DEC,,5,5:00
UFC Fight Night: Dillashaw vs Cruz,1/17/2016,"Boston, Massachusetts, USA",Eddie Alvarez,Anthony Pettis,win,0,0,42,56,6,0,0,0,Lightweight,S-DEC,,3,5:00
UFC Fight Night: Dillashaw vs Cruz,1/17/2016,"Boston, Massachusetts, USA",Travis Browne,Matt Mitrione,win,0,1,51,27,2,0,0,0,Heavyweight,KO/TKO,Punches,3,4:09
UFC Fight Night: Dillashaw vs Cruz,1/17/2016,"Boston, Massachusetts, USA",Francisco Trinaldo,Ross Pearson,win,0,0,51,28,1,2,0,0,Lightweight,U-DEC,,3,5:00
UFC Fight Night: Dillashaw vs Cruz,1/17/2016,"Boston, Massachusetts, USA",Patrick Cote,Ben Saunders,win,1,0,42,11,0,1,1,0,Welterweight,KO/TKO,Punches,2,1:14
UFC Fight Night: Dillashaw vs Cruz,1/17/2016,"Boston, Massachusetts, USA",Ed Herman,Tim Boetsch,win,1,0,47,27,0,0,0,0,Light Heavyweight,KO/TKO,Knee,2,1:39
UFC Fight Night: Dillashaw vs Cruz,1/17/2016,"Boston, Massachusetts, USA",Chris Wade,Mehdi Baghdad,win,0,0,5,1,2,0,1,0,Lightweight,SUB,Rear Naked Choke,1,4:30
UFC Fight Night: Dillashaw vs Cruz,1/17/2016,"Boston, Massachusetts, USA",Luke Sanders,Maximo Blanco,win,1,0,26,16,0,1,1,1,Featherweight,SUB,Rear Naked Choke,1,3:38
UFC Fight Night: Dillashaw vs Cruz,1/17/2016,"Boston, Massachusetts, USA",Paul Felder,Daron Cruickshank,win,0,0,46,32,2,3,3,0,Lightweight,SUB,Rear Naked Choke,3,3:56
UFC Fight Night: Dillashaw vs Cruz,1/17/2016,"Boston, Massachusetts, USA",Ilir Latifi,Sean O'Connell,win,1,0,2,1,0,0,0,0,Light Heavyweight,KO/TKO,Punch,1,0:30
UFC Fight Night: Dillashaw vs Cruz,1/17/2016,"Boston, Massachusetts, USA",Charles Rosa,Kyle Bochniak,win,0,1,92,52,1,1,0,0,Featherweight,U-DEC,,3,5:00
UFC Fight Night: Dillashaw vs Cruz,1/17/2016,"Boston, Massachusetts, USA",Rob Font,Joey Gomez,win,1,0,52,15,1,1,0,0,Bantamweight,KO/TKO,Punches,2,4:13
UFC Fight Night: Dillashaw vs Cruz,1/17/2016,"Boston, Massachusetts, USA",Francimar Barroso,Elvis Mutapcic,win,0,0,57,38,1,0,0,0,Light Heavyweight,U-DEC,,3,5:00
UFC 195: Lawler vs Condit,1/2/2016,"Las Vegas, Nevada, USA",Robbie Lawler,Carlos Condit,win,1,0,92,176,0,0,0,0,Welterweight,S-DEC,,5,5:00
UFC 195: Lawler vs Condit,1/2/2016,"Las Vegas, Nevada, USA",Stipe Miocic,Andrei Arlovski,win,1,0,11,7,0,0,0,0,Heavyweight,KO/TKO,Punch,1,0:54
UFC 195: Lawler vs Condit,1/2/2016,"Las Vegas, Nevada, USA",Albert Tumenov,Lorenz Larkin,win,0,0,76,69,0,0,0,0,Welterweight,S-DEC,,3,5:00
UFC 195: Lawler vs Condit,1/2/2016,"Las Vegas, Nevada, USA",Brian Ortega,Diego Brandao,win,0,0,29,56,0,2,2,0,Featherweight,SUB,Triangle Choke,3,1:37
UFC 195: Lawler vs Condit,1/2/2016,"Las Vegas, Nevada, USA",Abel Trujillo,Tony Sims,win,0,0,4,5,0,1,1,0,Lightweight,SUB,Guillotine Choke,1,3:18
UFC 195: Lawler vs Condit,1/2/2016,"Las Vegas, Nevada, USA",Michael McDonald,Masanori Kanehara,win,0,0,5,15,0,2,2,1,Bantamweight,SUB,Rear Naked Choke,2,2:09
UFC 195: Lawler vs Condit,1/2/2016,"Las Vegas, Nevada, USA",Alex Morono,Kyle Noke,win,0,0,43,59,0,1,1,0,Welterweight,S-DEC,,3,5:00
UFC 195: Lawler vs Condit,1/2/2016,"Las Vegas, Nevada, USA",Justine Kish,Nina Nunes,win,0,0,72,92,3,1,0,0,Women's Strawweight,U-DEC,,3,5:00
UFC 195: Lawler vs Condit,1/2/2016,"Las Vegas, Nevada, USA",Drew Dober,Scott Holtzman,win,0,0,36,38,5,2,0,0,Lightweight,U-DEC,,3,5:00
UFC 195: Lawler vs Condit,1/2/2016,"Las Vegas, Nevada, USA",Dustin Poirier,Joe Duffy,win,0,0,72,37,4,0,0,1,Lightweight,U-DEC,,3,5:00
UFC 195: Lawler vs Condit,1/2/2016,"Las Vegas, Nevada, USA",Michinori Tanaka,Joe Soto,win,0,0,57,71,3,1,0,4,Bantamweight,S-DEC,,3,5:00
UFC 195: Lawler vs Condit,1/2/2016,"Las Vegas, Nevada, USA",Sheldon Westcott,Edgar Garcia,win,0,0,33,1,1,0,0,0,Welterweight,KO/TKO,Punches,1,3:12
UFC on FOX: Dos Anjos vs. Cowboy 2,12/19/2015,"Orlando, Florida, USA",Rafael Dos Anjos,Donald Cerrone,win,0,0,26,4,0,0,0,0,Lightweight,KO/TKO,Punches,1,1:06
UFC on FOX: Dos Anjos vs. Cowboy 2,12/19/2015,"Orlando, Florida, USA",Alistair Overeem,Junior Dos Santos,win,1,0,32,22,0,0,0,0,Heavyweight,KO/TKO,Punches,2,4:43
UFC on FOX: Dos Anjos vs. Cowboy 2,12/19/2015,"Orlando, Florida, USA",Nate Diaz,Michael Johnson,win,0,0,153,103,0,1,0,0,Lightweight,U-DEC,,3,5:00
UFC on FOX: Dos Anjos vs. Cowboy 2,12/19/2015,"Orlando, Florida, USA",Karolina Kowalkiewicz,Randa Markos,win,0,0,66,34,0,1,0,0,Women's Strawweight,U-DEC,,3,5:00
UFC on FOX: Dos Anjos vs. Cowboy 2,12/19/2015,"Orlando, Florida, USA",Charles Oliveira,Myles Jury,win,0,0,5,5,1,0,1,0,Featherweight,SUB,Guillotine Choke,1,3:05
UFC on FOX: Dos Anjos vs. Cowboy 2,12/19/2015,"Orlando, Florida, USA",Nate Marquardt,CB Dollaway,win,1,0,16,15,0,0,0,0,Middleweight,KO/TKO,Punch,2,0:28
UFC on FOX: Dos Anjos vs. Cowboy 2,12/19/2015,"Orlando, Florida, USA",Valentina Shevchenko,Sarah Kaufman,win,0,0,32,27,4,1,0,0,Women's Bantamweight,S-DEC,,3,5:00
UFC on FOX: Dos Anjos vs. Cowboy 2,12/19/2015,"Orlando, Florida, USA",Tamdan McCrory,Josh Samman,win,0,0,39,10,2,2,1,0,Middleweight,SUB,Triangle Choke,3,4:10
UFC on FOX: Dos Anjos vs. Cowboy 2,12/19/2015,"Orlando, Florida, USA",Nik Lentz,Danny Castillo,win,0,0,59,57,3,2,2,0,Lightweight,S-DEC,,3,5:00
UFC on FOX: Dos Anjos vs. Cowboy 2,12/19/2015,"Orlando, Florida, USA",Kamaru Usman,Leon Edwards,win,0,0,48,26,6,0,0,0,Welterweight,U-DEC,,3,5:00
UFC on FOX: Dos Anjos vs. Cowboy 2,12/19/2015,"Orlando, Florida, USA",Vicente Luque,Hayder Hassan,win,0,0,12,15,0,0,1,0,Welterweight,SUB,Anaconda Choke,1,2:13
UFC on FOX: Dos Anjos vs. Cowboy 2,12/19/2015,"Orlando, Florida, USA",Francis Ngannou,Luis Henrique,win,1,0,25,5,0,1,0,0,Heavyweight,KO/TKO,Punch,2,2:53
UFC 194: Aldo vs McGregor,12/12/2015,"Las Vegas, Nevada, USA",Conor McGregor,Jose Aldo,win,1,0,5,1,0,0,0,0,Featherweight,KO/TKO,Punch,1,0:13
UFC 194: Aldo vs McGregor,12/12/2015,"Las Vegas, Nevada, USA",Luke Rockhold,Chris Weidman,win,0,0,126,48,2,3,1,0,Middleweight,KO/TKO,Punches,4,3:12
UFC 194: Aldo vs McGregor,12/12/2015,"Las Vegas, Nevada, USA",Yoel Romero,Jacare Souza,win,1,0,46,30,0,1,0,0,Middleweight,S-DEC,,3,5:00
UFC 194: Aldo vs McGregor,12/12/2015,"Las Vegas, Nevada, USA",Demian Maia,Gunnar Nelson,win,0,0,47,2,2,1,1,0,Welterweight,U-DEC,,3,5:00
UFC 194: Aldo vs McGregor,12/12/2015,"Las Vegas, Nevada, USA",Max Holloway,Jeremy Stephens,win,0,0,57,47,1,0,0,0,Featherweight,U-DEC,,3,5:00
UFC 194: Aldo vs McGregor,12/12/2015,"Las Vegas, Nevada, USA",Urijah Faber,Frankie Saenz,win,0,0,75,66,2,0,0,0,Bantamweight,U-DEC,,3,5:00
UFC 194: Aldo vs McGregor,12/12/2015,"Las Vegas, Nevada, USA",Tecia Torres,Jocelyn Jones-Lybarger,win,0,0,77,29,0,0,0,0,Women's Strawweight,U-DEC,,3,5:00
UFC 194: Aldo vs McGregor,12/12/2015,"Las Vegas, Nevada, USA",Warlley Alves,Colby Covington,win,0,0,2,2,0,1,1,0,Welterweight,SUB,Guillotine Choke,1,1:26
UFC 194: Aldo vs McGregor,12/12/2015,"Las Vegas, Nevada, USA",Leonardo Santos,Kevin Lee,win,1,0,32,10,1,0,0,0,Lightweight,KO/TKO,Punches,1,3:26
UFC 194: Aldo vs McGregor,12/12/2015,"Las Vegas, Nevada, USA",Magomed Mustafaev,Joe Proctor,win,1,0,18,9,0,0,0,0,Lightweight,KO/TKO,Knee,1,1:54
UFC 194: Aldo vs McGregor,12/12/2015,"Las Vegas, Nevada, USA",Yancy Medeiros,John Makdessi,win,1,0,80,114,0,0,0,0,Lightweight,S-DEC,,3,5:00
UFC 194: Aldo vs McGregor,12/12/2015,"Las Vegas, Nevada, USA",Court McGee,Marcio Alexandre Junior,win,0,0,58,23,2,0,0,1,Welterweight,U-DEC,,3,5:00
The Ultimate Fighter: Team McGregor vs. Team Faber Finale,12/11/2015,"Las Vegas, Nevada, USA",Frankie Edgar,Chad Mendes,win,1,0,13,5,0,0,0,0,Featherweight,KO/TKO,Punch,1,2:28
The Ultimate Fighter: Team McGregor vs. Team Faber Finale,12/11/2015,"Las Vegas, Nevada, USA",Ryan Hall,Artem Lobov,win,0,0,23,2,1,0,1,0,Lightweight,U-DEC,,3,5:00
The Ultimate Fighter: Team McGregor vs. Team Faber Finale,12/11/2015,"Las Vegas, Nevada, USA",Tony Ferguson,Edson Barboza,win,0,0,61,41,0,2,1,0,Lightweight,SUB,D'Arce Choke,2,2:54
The Ultimate Fighter: Team McGregor vs. Team Faber Finale,12/11/2015,"Las Vegas, Nevada, USA",Evan Dunham,Joe Lauzon,win,0,0,127,42,1,0,0,0,Lightweight,U-DEC,,3,5:00
The Ultimate Fighter: Team McGregor vs. Team Faber Finale,12/11/2015,"Las Vegas, Nevada, USA",Tatsuya Kawajiri,Jason Knight,win,0,0,28,28,6,0,0,1,Featherweight,U-DEC,,3,5:00
The Ultimate Fighter: Team McGregor vs. Team Faber Finale,12/11/2015,"Las Vegas, Nevada, USA",Julian Erosa,Marcin Wrzosek,win,0,0,61,52,2,3,2,0,Lightweight,S-DEC,,3,5:00
The Ultimate Fighter: Team McGregor vs. Team Faber Finale,12/11/2015,"Las Vegas, Nevada, USA",Gabriel Gonzaga,Konstantin Erokhin,win,0,0,20,15,2,0,0,0,Heavyweight,U-DEC,,3,5:00
The Ultimate Fighter: Team McGregor vs. Team Faber Finale,12/11/2015,"Las Vegas, Nevada, USA",Ryan LaFlare,Mike Pierce,win,0,0,65,42,0,0,0,0,Welterweight,U-DEC,,3,5:00
The Ultimate Fighter: Team McGregor vs. Team Faber Finale,12/11/2015,"Las Vegas, Nevada, USA",Geane Herrera,Joby Sanchez,win,1,0,40,55,1,0,0,0,Flyweight,KO/TKO,Punch,2,4:28
The Ultimate Fighter: Team McGregor vs. Team Faber Finale,12/11/2015,"Las Vegas, Nevada, USA",Chris Gruetzemacher,Abner Lloveras,win,0,0,103,94,0,2,0,0,Lightweight,U-DEC,,3,5:00
UFC Fight Night: Namajunas vs. VanZant,12/10/2015,"Las Vegas, Nevada, USA",Rose Namajunas,Paige VanZant,win,0,0,57,10,8,0,4,0,Women's Strawweight,SUB,Rear Naked Choke,5,2:25
UFC Fight Night: Namajunas vs. VanZant,12/10/2015,"Las Vegas, Nevada, USA",Michael Chiesa,Jim Miller,win,0,0,13,7,2,0,1,1,Lightweight,SUB,Rear Naked Choke,2,2:57
UFC Fight Night: Namajunas vs. VanZant,12/10/2015,"Las Vegas, Nevada, USA",Sage Northcutt,Cody Pfister,win,0,0,8,5,2,2,1,0,Lightweight,SUB,Guillotine Choke,2,0:41
UFC Fight Night: Namajunas vs. VanZant,12/10/2015,"Las Vegas, Nevada, USA",Thiago Santos,Elias Theodorou,win,0,0,52,28,1,1,0,0,Middleweight,U-DEC,,3,5:00
UFC Fight Night: Namajunas vs. VanZant,12/10/2015,"Las Vegas, Nevada, USA",Tim Means,John Howard,win,1,0,37,20,0,3,0,0,Welterweight,KO/TKO,Punch,2,0:21
UFC Fight Night: Namajunas vs. VanZant,12/10/2015,"Las Vegas, Nevada, USA",Sergio Moraes,Omari Akhmedov,win,1,1,21,35,0,1,0,0,Welterweight,KO/TKO,Punches,3,2:18
UFC Fight Night: Namajunas vs. VanZant,12/10/2015,"Las Vegas, Nevada, USA",Aljamain Sterling,Johnny Eduardo,win,0,0,23,4,2,0,1,0,Bantamweight,SUB,Guillotine Choke,2,4:18
UFC Fight Night: Namajunas vs. VanZant,12/10/2015,"Las Vegas, Nevada, USA",Santiago Ponzinibbio,Andreas Stahl,win,1,0,48,14,0,2,0,0,Welterweight,KO/TKO,Punch,1,4:25
UFC Fight Night: Namajunas vs. VanZant,12/10/2015,"Las Vegas, Nevada, USA",Danny Roberts,Nathan Coy,win,0,0,6,11,0,1,1,0,Welterweight,SUB,Triangle Choke,1,2:46
UFC Fight Night: Namajunas vs. VanZant,12/10/2015,"Las Vegas, Nevada, USA",Zubaira Tukhugov,Phillipe Nover,win,0,0,21,20,1,0,0,0,Featherweight,S-DEC,,3,5:00
UFC Fight Night: Namajunas vs. VanZant,12/10/2015,"Las Vegas, Nevada, USA",Kailin Curran,Emily Kagan,win,0,0,21,22,1,1,2,0,Women's Strawweight,SUB,Rear Naked Choke,2,4:13
UFC Fight Night: Henderson vs Masvidal,11/28/2015,"Seoul, South Korea",Benson Henderson,Jorge Masvidal,win,0,0,86,77,3,1,0,1,Welterweight,S-DEC,,5,5:00
UFC Fight Night: Henderson vs Masvidal,11/28/2015,"Seoul, South Korea",Dong Hyun Kim,Dominic Waters,win,0,0,6,0,1,0,0,0,Welterweight,KO/TKO,Punches,1,3:11
UFC Fight Night: Henderson vs Masvidal,11/28/2015,"Seoul, South Korea",Alberto Mina,Yoshihiro Akiyama,win,1,0,69,78,2,0,0,0,Welterweight,S-DEC,,3,5:00
UFC Fight Night: Henderson vs Masvidal,11/28/2015,"Seoul, South Korea",Dooho Choi,Sam Sicilia,win,1,0,18,8,0,0,0,0,Featherweight,KO/TKO,Punch,1,1:33
UFC Fight Night: Henderson vs Masvidal,11/28/2015,"Seoul, South Korea",Dongi Yang,Jake Collier,win,0,1,29,22,1,0,0,0,Middleweight,KO/TKO,Punches,2,1:50
UFC Fight Night: Henderson vs Masvidal,11/28/2015,"Seoul, South Korea",Mike de la Torre,Yui Chul Nam,win,0,0,47,53,0,1,0,0,Featherweight,S-DEC,,3,5:00
UFC Fight Night: Henderson vs Masvidal,11/28/2015,"Seoul, South Korea",Tae Hyun Bang,Leo Kuntz,win,1,0,54,31,1,3,2,1,Lightweight,S-DEC,,3,5:00
UFC Fight Night: Henderson vs Masvidal,11/28/2015,"Seoul, South Korea",Seo Hee Ham,Cortney Casey,win,0,0,71,78,0,0,0,0,Women's Strawweight,U-DEC,,3,5:00
UFC Fight Night: Henderson vs Masvidal,11/28/2015,"Seoul, South Korea",Fredy Serrano,Yao Zhikui,win,0,0,3,1,1,0,0,0,Flyweight,KO/TKO,,1,0:44
UFC Fight Night: Henderson vs Masvidal,11/28/2015,"Seoul, South Korea",Marco Beltran,Guangyou Ning,win,0,0,30,23,1,0,0,0,Bantamweight,S-DEC,,3,5:00
UFC Fight Night: Henderson vs Masvidal,11/28/2015,"Seoul, South Korea",Dominique Steele,Dong Hyun Ma,win,1,0,36,19,4,0,0,0,Welterweight,KO/TKO,Slam,3,0:27
UFC Fight Night: Magny vs Gastelum,11/21/2015,"Monterrey, Nuevo Leon, Mexico",Neil Magny,Kelvin Gastelum,win,0,2,54,54,6,2,0,0,Welterweight,S-DEC,,5,5:00
UFC Fight Night: Magny vs Gastelum,11/21/2015,"Monterrey, Nuevo Leon, Mexico",Ricardo Lamas,Diego Sanchez,win,0,0,57,30,3,1,0,0,Featherweight,U-DEC,,3,5:00
UFC Fight Night: Magny vs Gastelum,11/21/2015,"Monterrey, Nuevo Leon, Mexico",Henry Cejudo,Jussier Formiga,win,0,0,43,25,2,0,0,0,Flyweight,S-DEC,,3,5:00
UFC Fight Night: Magny vs Gastelum,11/21/2015,"Monterrey, Nuevo Leon, Mexico",Erick Montano,Enrique Marin,win,0,0,49,27,2,1,0,0,Welterweight,S-DEC,,3,5:00
UFC Fight Night: Magny vs Gastelum,11/21/2015,"Monterrey, Nuevo Leon, Mexico",Enrique Barzola,Horacio Gutierrez,win,0,0,38,10,5,0,0,0,Lightweight,U-DEC,,3,5:00
UFC Fight Night: Magny vs Gastelum,11/21/2015,"Monterrey, Nuevo Leon, Mexico",Leandro Silva,Efrain Escudero,win,0,0,35,24,0,2,0,0,Lightweight,U-DEC,,3,5:00
